_id,type,value,unit,location,deviceId,timestamp,receivedAt
6a2d0e2d00664fabf87a2f7b,amplitude,54.27,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:00:45.036Z,2026-06-13T08:00:45.140Z
6a2d0e3200664fabf87a2f7e,amplitude,63.24,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:00:50.165Z,2026-06-13T08:00:50.266Z
6a2d0e3700664fabf87a2f81,amplitude,55.33,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:00:55.065Z,2026-06-13T08:00:55.165Z
6a2d0e3c00664fabf87a2f84,amplitude,58.15,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:00.177Z,2026-06-13T08:01:00.279Z
6a2d0e4100664fabf87a2f87,amplitude,57.4,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:05.103Z,2026-06-13T08:01:05.203Z
6a2d0e4600664fabf87a2f8a,amplitude,62.3,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:10.011Z,2026-06-13T08:01:10.112Z
6a2d0e4b00664fabf87a2f8d,amplitude,62.03,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:15.158Z,2026-06-13T08:01:15.264Z
6a2d0e5000664fabf87a2f90,amplitude,62.3,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:20.052Z,2026-06-13T08:01:20.151Z
6a2d0e5500664fabf87a2f93,amplitude,62.2,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:25.182Z,2026-06-13T08:01:25.281Z
6a2d0e5a00664fabf87a2f96,amplitude,57.63,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:30.112Z,2026-06-13T08:01:30.217Z
6a2d0e5f00664fabf87a2f99,amplitude,58.28,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:35.202Z,2026-06-13T08:01:35.301Z
6a2d0e6400664fabf87a2f9c,amplitude,59.05,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:40.123Z,2026-06-13T08:01:40.225Z
6a2d0e6900664fabf87a2f9f,amplitude,52.72,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:45.264Z,2026-06-13T08:01:45.364Z
6a2d0e6e00664fabf87a2fa2,amplitude,54.06,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:50.175Z,2026-06-13T08:01:50.272Z
6a2d0e7300664fabf87a2fa5,amplitude,60.4,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:01:55.094Z,2026-06-13T08:01:55.192Z
6a2d0e7800664fabf87a2fa8,amplitude,56.42,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:00.222Z,2026-06-13T08:02:00.324Z
6a2d0e7d00664fabf87a2fab,amplitude,53.04,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:05.135Z,2026-06-13T08:02:05.235Z
6a2d0e8200664fabf87a2fae,amplitude,52.39,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:10.241Z,2026-06-13T08:02:10.341Z
6a2d0e8700664fabf87a2fb1,amplitude,53.15,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:15.175Z,2026-06-13T08:02:15.277Z
6a2d0e8c00664fabf87a2fb4,amplitude,57.13,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:20.263Z,2026-06-13T08:02:20.379Z
6a2d0e9100664fabf87a2fb7,amplitude,54.43,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:25.173Z,2026-06-13T08:02:25.273Z
6a2d0e9600664fabf87a2fba,amplitude,64.71,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:30.327Z,2026-06-13T08:02:30.428Z
6a2d0e9b00664fabf87a2fbd,amplitude,57.62,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:35.216Z,2026-06-13T08:02:35.316Z
6a2d0ea000664fabf87a2fc0,amplitude,58.39,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:40.345Z,2026-06-13T08:02:40.449Z
6a2d0ea500664fabf87a2fc3,amplitude,54.38,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:45.272Z,2026-06-13T08:02:45.384Z
